0.013636,0.027994,0.48,0.46943,0.0025,0.002,0.003,0.024055
0.013636,0.027994,0.48,0.46943,0.0025,0.0025,-0.0025,0.025303
0.013636,0.027994,0.48,0.46943,0.0025,0.0025,-0.002,0.023101
0.013636,0.027994,0.48,0.46943,-0.0025,0.0025,-0.0015,0.01782
0.013636,0.027994,0.48,0.46943,0.0025,0.003,-0.0025,0.026308
0.013636,0.027994,0.48,0.46943,0.0025,0.003,-0.002,0.024037
0.013636,0.027994,0.48,0.46943,0.0025,0.0035,-0.0025,0.027634
0.013636,0.027994,0.48,0.46943,-0.002,0.002,0.0025,0.024048
0.013636,0.027994,0.48,0.46943,-0.002,0.0025,0.0025,0.023117
0.013636,0.027994,0.48,0.46943,-0.002,0.0025,0.003,0.021014
0.013636,0.027994,0.48,0.46943,0.003,0.003,-0.0025,0.024026
0.013636,0.027994,0.48,0.46943,-0.0015,0.0025,0.0025,0.01784
0.012021,0.025768,0.46,0.4703,0.0025,-0.004,-0.0025,0.0265
0.012021,0.025768,0.46,0.4703,0.0025,-0.0035,-0.0025,0.025777
0.012021,0.025768,0.46,0.4703,0.0025,0.002,0.0025,0.024058
0.012021,0.025768,0.46,0.4703,0.0025,0.002,0.003,0.02194
0.012021,0.025768,0.46,0.4703,0.0025,0.0025,-0.0025,0.022903
0.012021,0.025768,0.46,0.4703,0.0025,0.0025,-0.002,0.02089
0.012021,0.025768,0.46,0.4703,-0.0025,0.0025,-0.0015,0.016056
0.012021,0.025768,0.46,0.4703,-0.0025,0.0025,-0.001,0.010773
0.012021,0.025768,0.46,0.4703,0.0025,0.003,-0.0025,0.024056
0.012021,0.025768,0.46,0.4703,0.0025,0.003,-0.002,0.021936
0.012021,0.025768,0.46,0.4703,0.0025,0.0035,-0.0025,0.025768
0.012021,0.025768,0.46,0.4703,0.0025,-0.001,0.0025,0.026506
0.012021,0.025768,0.46,0.4703,-0.002,0.002,0.0025,0.021946
0.012021,0.025768,0.46,0.4703,-0.002,0.0025,0.0025,0.020871
0.012021,0.025768,0.46,0.4703,-0.002,0.0025,0.003,0.018975
0.012021,0.025768,0.46,0.4703,0.003,0.003,-0.0025,0.02194
0.012021,0.025768,0.46,0.4703,-0.0015,0.0025,0.0025,0.016056
0.012021,0.025768,0.46,0.4703,-0.001,0.0025,0.0025,0.010752
0.010536,0.023628,0.44,0.47109,0.0025,-0.004,-0.0025,0.024929
0.010536,0.023628,0.44,0.47109,0.0025,-0.0035,-0.0025,0.023925
0.010536,0.023628,0.44,0.47109,0.0025,0.002,0.0025,0.021897
0.010536,0.023628,0.44,0.47109,0.0025,0.002,0.003,0.01994
0.010536,0.023628,0.44,0.47109,0.0025,0.0025,-0.0025,0.020648
0.010536,0.023628,0.44,0.47109,0.0025,0.0025,-0.002,0.018809
0.010536,0.023628,0.44,0.47109,-0.0025,0.0025,-0.0015,0.014414
0.010536,0.023628,0.44,0.47109,-0.0025,0.0025,-0.001,0.0095991
0.010536,0.023628,0.44,0.47109,0.0025,0.003,-0.0025,0.021919
0.010536,0.023628,0.44,0.47109,0.0025,0.003,-0.002,0.019937
0.010536,0.023628,0.44,0.47109,0.0025,0.0035,-0.0025,0.023928
0.010536,0.023628,0.44,0.47109,0.0025,-0.001,0.0025,0.024942
0.010536,0.023628,0.44,0.47109,-0.002,0.002,0.0025,0.019943
0.010536,0.023628,0.44,0.47109,-0.002,0.0025,0.0025,0.0188
0.010536,0.023628,0.44,0.47109,-0.002,0.0025,0.003,0.017039
0.010536,0.023628,0.44,0.47109,0.003,0.003,-0.0025,0.019951
0.010536,0.023628,0.44,0.47109,-0.0015,0.0025,0.0025,0.014417
0.010536,0.023628,0.44,0.47109,-0.001,0.0025,0.0025,0.0096018
0.009176,0.021574,0.42,0.47182,0.0025,-0.0045,-0.0025,0.023829
0.009176,0.021574,0.42,0.47182,0.0025,-0.004,-0.0025,0.023337
0.009176,0.021574,0.42,0.47182,0.0025,-0.0035,-0.0025,0.022091
0.009176,0.021574,0.42,0.47182,0.0025,0.002,0.0025,0.019864
0.009176,0.021574,0.42,0.47182,0.0025,0.002,0.003,0.018048
0.009176,0.021574,0.42,0.47182,0.0025,0.0025,-0.0025,0.018558
0.009176,0.021574,0.42,0.47182,0.0025,0.0025,-0.002,0.016876
0.009176,0.021574,0.42,0.47182,-0.0025,0.0025,-0.0015,0.012916
0.009176,0.021574,0.42,0.47182,-0.0025,0.0025,-0.001,0.0085304
0.009176,0.021574,0.42,0.47182,-0.0025,0.0025,-0.0005,0.0052307
0.009176,0.021574,0.42,0.47182,0.0025,0.003,-0.0025,0.019852
0.009176,0.021574,0.42,0.47182,0.0025,0.003,-0.002,0.018045
0.009176,0.021574,0.42,0.47182,0.0025,0.0035,-0.0025,0.022083
0.009176,0.021574,0.42,0.47182,0.0025,-0.001,0.0025,0.023359
0.009176,0.021574,0.42,0.47182,0.0025,-0.0005,0.0025,0.02382
0.009176,0.021574,0.42,0.47182,-0.002,0.002,0.0025,0.018029
0.009176,0.021574,0.42,0.47182,-0.002,0.0025,0.0025,0.016878
0.009176,0.021574,0.42,0.47182,-0.002,0.0025,0.003,0.015274
0.009176,0.021574,0.42,0.47182,0.003,0.003,-0.0025,0.018033
0.009176,0.021574,0.42,0.47182,-0.0015,0.0025,0.0025,0.012903
0.009176,0.021574,0.42,0.47182,-0.001,0.0025,0.0025,0.0085103
0.009176,0.021574,0.42,0.47182,-0.0005,0.0025,0.0025,0.0052387
0.0079365,0.019608,0.4,0.47248,0.0025,-0.005,-0.0025,0.022456
0.0079365,0.019608,0.4,0.47248,0.0025,-0.0045,-0.0025,0.022314
0.0079365,0.019608,0.4,0.47248,0.0025,-0.004,-0.0025,0.02176
0.0079365,0.019608,0.4,0.47248,0.0025,-0.0035,-0.0025,0.020277
0.0079365,0.019608,0.4,0.47248,0.0025,-0.0035,-0.002,0.018431
0.0079365,0.019608,0.4,0.47248,0.0025,0.002,0.0025,0.017919
0.0079365,0.019608,0.4,0.47248,0.0025,0.002,0.003,0.01626
0.0079365,0.019608,0.4,0.47248,-0.0025,0.002,-0.0015,0.01232
0.0079365,0.019608,0.4,0.47248,0.0025,0.0025,-0.0025,0.016608
0.0079365,0.019608,0.4,0.47248,0.0025,0.0025,-0.002,0.015102
0.0079365,0.019608,0.4,0.47248,-0.0025,0.0025,-0.0015,0.011508
0.0079365,0.019608,0.4,0.47248,-0.0025,0.0025,-0.001,0.007561
0.0079365,0.019608,0.4,0.47248,-0.0025,0.0025,-0.0005,0.0045599
0.0079365,0.019608,0.4,0.47248,-0.0025,0.0025,0,0.0034875
0.0079365,0.019608,0.4,0.47248,0.0025,0.003,-0.0025,0.017917
0.0079365,0.019608,0.4,0.47248,0.0025,0.003,-0.002,0.016262
0.0079365,0.019608,0.4,0.47248,-0.0025,0.003,-0.0015,0.012337
0.0079365,0.019608,0.4,0.47248,0.0025,0.0035,-0.0025,0.020285
0.0079365,0.019608,0.4,0.47248,0.0025,0.0035,-0.002,0.018451
0.0079365,0.019608,0.4,0.47248,0.0025,-0.001,0.0025,0.02176
0.0079365,0.019608,0.4,0.47248,0.0025,-0.0005,0.0025,0.022307
0.0079365,0.019608,0.4,0.47248,0.0025,0,0.0025,0.022449
0.0079365,0.019608,0.4,0.47248,-0.002,0.0015,0.0025,0.018421
0.0079365,0.019608,0.4,0.47248,-0.002,0.002,0.0025,0.016264
0.0079365,0.019608,0.4,0.47248,-0.002,0.0025,0.0025,0.015091
0.0079365,0.019608,0.4,0.47248,-0.002,0.0025,0.003,0.013658
0.0079365,0.019608,0.4,0.47248,-0.002,0.0025,0.0035,0.010264
0.0079365,0.019608,0.4,0.47248,0.003,0.003,-0.0025,0.016266
0.0079365,0.019608,0.4,0.47248,0.003,0.0035,-0.0025,0.018438
0.0079365,0.019608,0.4,0.47248,-0.0015,0.002,0.0025,0.012326
0.0079365,0.019608,0.4,0.47248,-0.0015,0.0025,0.0025,0.011524
0.0079365,0.019608,0.4,0.47248,-0.0015,0.0025,0.003,0.010266
0.0079365,0.019608,0.4,0.47248,-0.0015,0.003,0.0025,0.012334
0.0079365,0.019608,0.4,0.47248,-0.001,0.0025,0.0025,0.0075529
0.0079365,0.019608,0.4,0.47248,-0.0005,0.0025,0.0025,0.0045638
0.0079365,0.019608,0.4,0.47248,0,0.0025,0.0025,0.0034978
0.0068123,0.01773,0.38,0.47308,0.0025,-0.005,-0.0025,0.021029
0.0068123,0.01773,0.38,0.47308,0.0025,-0.0045,-0.0025,0.020873
0.0068123,0.01773,0.38,0.47308,0.0025,-0.004,-0.0025,0.020174
0.0068123,0.01773,0.38,0.47308,0.0025,-0.0035,-0.0025,0.018517
0.0068123,0.01773,0.38,0.47308,0.0025,-0.0035,-0.002,0.016798
0.0068123,0.01773,0.38,0.47308,0.0025,0.002,0.0025,0.016097
0.0068123,0.01773,0.38,0.47308,0.0025,0.002,0.003,0.014562
0.0068123,0.01773,0.38,0.47308,-0.0025,0.002,-0.0015,0.011024
0.0068123,0.01773,0.38,0.47308,0.0025,0.0025,-0.0025,0.014817
0.0068123,0.01773,0.38,0.47308,0.0025,0.0025,-0.002,0.013462
0.0068123,0.01773,0.38,0.47308,-0.0025,0.0025,-0.0015,0.010222
0.0068123,0.01773,0.38,0.47308,-0.0025,0.0025,-0.001,0.0066625
0.0068123,0.01773,0.38,0.47308,-0.0025,0.0025,-0.0005,0.0039533
0.0068123,0.01773,0.38,0.47308,-0.0025,0.0025,0,0.0029673
0.0068123,0.01773,0.38,0.47308,0.0025,0.003,-0.0025,0.016112
0.0068123,0.01773,0.38,0.47308,0.0025,0.003,-0.002,0.014572
0.0068123,0.01773,0.38,0.47308,-0.0025,0.003,-0.0015,0.011015
0.0068123,0.01773,0.38,0.47308,0.0025,0.0035,-0.0025,0.018532
0.0068123,0.01773,0.38,0.47308,0.0025,0.0035,-0.002,0.016796
0.0068123,0.01773,0.38,0.47308,0.0025,-0.001,0.0025,0.020182
0.0068123,0.01773,0.38,0.47308,0.0025,-0.0005,0.0025,0.020857
0.0068123,0.01773,0.38,0.47308,0.0025,0,0.0025,0.02103
0.0068123,0.01773,0.38,0.47308,-0.002,0.0015,0.0025,0.016811
0.0068123,0.01773,0.38,0.47308,-0.002,0.002,0.0025,0.014585
0.0068123,0.01773,0.38,0.47308,-0.002,0.002,0.003,0.013146
0.0068123,0.01773,0.38,0.47308,-0.002,0.0025,0.0025,0.013454
0.0068123,0.01773,0.38,0.47308,-0.002,0.0025,0.003,0.012155
0.0068123,0.01773,0.38,0.47308,-0.002,0.0025,0.0035,0.0090995
0.0068123,0.01773,0.38,0.47308,0.003,0.003,-0.0025,0.014574
0.0068123,0.01773,0.38,0.47308,0.003,0.003,-0.002,0.013139
0.0068123,0.01773,0.38,0.47308,0.003,0.0035,-0.0025,0.016809
0.0068123,0.01773,0.38,0.47308,-0.0015,0.002,0.0025,0.011015
0.0068123,0.01773,0.38,0.47308,-0.0015,0.0025,0.0025,0.010216
0.0068123,0.01773,0.38,0.47308,-0.0015,0.0025,0.003,0.0091012
0.0068123,0.01773,0.38,0.47308,-0.0015,0.003,0.0025,0.011018
0.0068123,0.01773,0.38,0.47308,-0.001,0.0025,0.0025,0.006669
0.0068123,0.01773,0.38,0.47308,-0.0005,0.0025,0.0025,0.0039529
0.0068123,0.01773,0.38,0.47308,0,0.0025,0.0025,0.0029689
0.0057982,0.015942,0.36,0.47361,0.0025,-0.005,-0.0025,0.019595
0.0057982,0.015942,0.36,0.47361,0.0025,-0.0045,-0.0025,0.019389
0.0057982,0.015942,0.36,0.47361,0.0025,-0.004,-0.0025,0.018601
0.0057982,0.015942,0.36,0.47361,0.0025,-0.0035,-0.0025,0.016828
0.0057982,0.015942,0.36,0.47361,0.0025,-0.0035,-0.002,0.015225
0.0057982,0.015942,0.36,0.47361,0.0025,0.002,0.0025,0.014396
0.0057982,0.015942,0.36,0.47361,0.0025,0.002,0.003,0.013036
0.0057982,0.015942,0.36,0.47361,-0.0025,0.002,-0.0015,0.0098063
0.0057982,0.015942,0.36,0.47361,0.0025,0.0025,-0.0025,0.013181
0.0057982,0.015942,0.36,0.47361,0.0025,0.0025,-0.002,0.011948
0.0057982,0.015942,0.36,0.47361,-0.0025,0.0025,-0.0015,0.0090614
0.0057982,0.015942,0.36,0.47361,-0.0025,0.0025,-0.001,0.0058596
0.0057982,0.015942,0.36,0.47361,-0.0025,0.0025,-0.0005,0.0034035
0.0057982,0.015942,0.36,0.47361,-0.0025,0.0025,0,0.0025068
0.0057982,0.015942,0.36,0.47361,0.0025,0.003,-0.0025,0.014389
0.0057982,0.015942,0.36,0.47361,0.0025,0.003,-0.002,0.01301
0.0057982,0.015942,0.36,0.47361,-0.0025,0.003,-0.0015,0.0097991
0.0057982,0.015942,0.36,0.47361,0.0025,0.0035,-0.0025,0.016824
0.0057982,0.015942,0.36,0.47361,0.0025,0.0035,-0.002,0.01524
0.0057982,0.015942,0.36,0.47361,0.0025,-0.001,0.0025,0.018594
0.0057982,0.015942,0.36,0.47361,0.0025,-0.0005,0.0025,0.01939
0.0057982,0.015942,0.36,0.47361,0.0025,0,0.0025,0.019592
0.0057982,0.015942,0.36,0.47361,-0.002,0.0015,0.0025,0.015224
0.0057982,0.015942,0.36,0.47361,-0.002,0.002,0.0025,0.013015
0.0057982,0.015942,0.36,0.47361,-0.002,0.002,0.003,0.011705
0.0057982,0.015942,0.36,0.47361,-0.002,0.0025,0.0025,0.011951
0.0057982,0.015942,0.36,0.47361,-0.002,0.0025,0.003,0.010784
0.0057982,0.015942,0.36,0.47361,-0.002,0.0025,0.0035,0.008048
0.0057982,0.015942,0.36,0.47361,0.003,0.003,-0.0025,0.013024
0.0057982,0.015942,0.36,0.47361,0.003,0.003,-0.002,0.011696
0.0057982,0.015942,0.36,0.47361,0.003,0.0035,-0.0025,0.01523
0.0057982,0.015942,0.36,0.47361,-0.0015,0.002,0.0025,0.0097987
0.0057982,0.015942,0.36,0.47361,-0.0015,0.0025,0.0025,0.0090634
0.0057982,0.015942,0.36,0.47361,-0.0015,0.0025,0.003,0.0080483
0.0057982,0.015942,0.36,0.47361,-0.0015,0.003,0.0025,0.0098058
0.0057982,0.015942,0.36,0.47361,-0.001,0.0025,0.0025,0.0058641
0.0057982,0.015942,0.36,0.47361,-0.0005,0.0025,0.0025,0.0034095
0.0057982,0.015942,0.36,0.47361,0,0.0025,0.0025,0.0025
0.004889,0.014244,0.34,0.4741,0.0025,-0.005,-0.0025,0.018149
0.004889,0.014244,0.34,0.4741,0.0025,-0.0045,-0.0025,0.017928
0.004889,0.014244,0.34,0.4741,0.0025,-0.004,-0.0025,0.01706
0.004889,0.014244,0.34,0.4741,0.0025,-0.004,-0.002,0.015553
0.004889,0.014244,0.34,0.4741,0.0025,-0.0035,-0.0025,0.015202
0.004889,0.014244,0.34,0.4741,0.0025,-0.0035,-0.002,0.01371
0.004889,0.014244,0.34,0.4741,0.0025,0.002,0.0025,0.012812
0.004889,0.014244,0.34,0.4741,0.0025,0.002,0.003,0.011575
0.004889,0.014244,0.34,0.4741,-0.0025,0.002,-0.0015,0.0086885
0.004889,0.014244,0.34,0.4741,-0.0025,0.002,-0.001,0.0055394
0.004889,0.014244,0.34,0.4741,0.0025,0.0025,-0.0025,0.011668
0.004889,0.014244,0.34,0.4741,0.0025,0.0025,-0.002,0.010589
0.004889,0.014244,0.34,0.4741,-0.0025,0.0025,-0.0015,0.008001
0.004889,0.014244,0.34,0.4741,-0.0025,0.0025,-0.001,0.0051321
0.004889,0.014244,0.34,0.4741,-0.0025,0.0025,-0.0005,0.002928
0.004889,0.014244,0.34,0.4741,-0.0025,0.0025,0,0.0021122
0.004889,0.014244,0.34,0.4741,0.0025,0.003,-0.0025,0.01281
0.004889,0.014244,0.34,0.4741,0.0025,0.003,-0.002,0.011578
0.004889,0.014244,0.34,0.4741,-0.0025,0.003,-0.0015,0.0086763
0.004889,0.014244,0.34,0.4741,-0.0025,0.003,-0.001,0.0055214
0.004889,0.014244,0.34,0.4741,0.0025,0.0035,-0.0025,0.015199
0.004889,0.014244,0.34,0.4741,0.0025,0.0035,-0.002,0.013716
0.004889,0.014244,0.34,0.4741,0.0025,-0.001,0.0025,0.017053
0.004889,0.014244,0.34,0.4741,0.0025,0.004,-0.002,0.015549
0.004889,0.014244,0.34,0.4741,0.0025,-0.0005,0.0025,0.017934
0.004889,0.014244,0.34,0.4741,0.0025,0,0.0025,0.018158
0.004889,0.014244,0.34,0.4741,0.003,-0.004,-0.0025,0.015551
0.004889,0.014244,0.34,0.4741,-0.002,0.0015,0.0025,0.013725
0.004889,0.014244,0.34,0.4741,-0.002,0.002,0.0025,0.011591
0.004889,0.014244,0.34,0.4741,-0.002,0.002,0.003,0.010392
0.004889,0.014244,0.34,0.4741,-0.002,0.0025,0.0025,0.010585
0.004889,0.014244,0.34,0.4741,-0.002,0.0025,0.003,0.009552
0.004889,0.014244,0.34,0.4741,-0.002,0.0025,0.0035,0.0071043
0.004889,0.014244,0.34,0.4741,-0.002,0.0025,-0.001,0.0044325
0.004889,0.014244,0.34,0.4741,0.003,0.003,-0.0025,0.011589
0.004889,0.014244,0.34,0.4741,0.003,0.003,-0.002,0.010389
0.004889,0.014244,0.34,0.4741,0.003,0.0035,-0.0025,0.013712
0.004889,0.014244,0.34,0.4741,0.003,0.004,-0.0025,0.015543
0.004889,0.014244,0.34,0.4741,-0.0015,0.002,0.0025,0.0086903
0.004889,0.014244,0.34,0.4741,-0.0015,0.0025,0.0025,0.0079957
0.004889,0.014244,0.34,0.4741,-0.0015,0.0025,0.003,0.0070869
0.004889,0.014244,0.34,0.4741,-0.0015,0.003,0.0025,0.0086896
0.004889,0.014244,0.34,0.4741,-0.001,0.002,0.0025,0.005538
0.004889,0.014244,0.34,0.4741,-0.001,0.0025,0.0025,0.0051256
0.004889,0.014244,0.34,0.4741,-0.001,0.0025,0.003,0.0044185
0.004889,0.014244,0.34,0.4741,-0.001,0.003,0.0025,0.0055211
0.004889,0.014244,0.34,0.4741,-0.0005,0.0025,0.0025,0.00293
0.004889,0.014244,0.34,0.4741,0,0.0025,0.0025,0.0021034
0.0040793,0.012638,0.32,0.47452,0.0025,-0.005,-0.0025,0.016721
0.0040793,0.012638,0.32,0.47452,0.0025,-0.0045,-0.0025,0.016478
0.0040793,0.012638,0.32,0.47452,0.0025,-0.004,-0.0025,0.015519
0.0040793,0.012638,0.32,0.47452,0.0025,-0.004,-0.002,0.014065
0.0040793,0.012638,0.32,0.47452,0.0025,-0.0035,-0.0025,0.01362
0.0040793,0.012638,0.32,0.47452,0.0025,-0.0035,-0.002,0.012273
0.0040793,0.012638,0.32,0.47452,0.0025,0.002,0.0025,0.011339
0.0040793,0.012638,0.32,0.47452,0.0025,0.002,0.003,0.010231
0.0040793,0.012638,0.32,0.47452,-0.0025,0.002,-0.0015,0.0076488
0.0040793,0.012638,0.32,0.47452,-0.0025,0.002,-0.001,0.0048176
0.0040793,0.012638,0.32,0.47452,0.0025,0.0025,-0.0025,0.010296
0.0040793,0.012638,0.32,0.47452,0.0025,0.0025,-0.002,0.0093267
0.0040793,0.012638,0.32,0.47452,-0.0025,0.0025,-0.0015,0.007015
0.0040793,0.012638,0.32,0.47452,-0.0025,0.0025,-0.001,0.0044576
0.0040793,0.012638,0.32,0.47452,-0.0025,0.0025,-0.0005,0.0024904
0.0040793,0.012638,0.32,0.47452,-0.0025,0.0025,0,0.0017419
0.0040793,0.012638,0.32,0.47452,0.0025,0.003,-0.0025,0.011332
0.0040793,0.012638,0.32,0.47452,0.0025,0.003,-0.002,0.010226
0.0040793,0.012638,0.32,0.47452,-0.0025,0.003,-0.0015,0.0076427
0.0040793,0.012638,0.32,0.47452,-0.0025,0.003,-0.001,0.0048074
0.0040793,0.012638,0.32,0.47452,0.0025,0.0035,-0.0025,0.013618
0.0040793,0.012638,0.32,0.47452,0.0025,0.0035,-0.002,0.012252
0.0040793,0.012638,0.32,0.47452,0.0025,-0.001,0.0025,0.015515
0.0040793,0.012638,0.32,0.47452,0.0025,0.004,-0.002,0.01407
0.0040793,0.012638,0.32,0.47452,0.0025,-0.0005,0.0025,0.016485
0.0040793,0.012638,0.32,0.47452,0.0025,0,0.0025,0.016724
0.0040793,0.012638,0.32,0.47452,0.003,-0.004,-0.0025,0.014066
0.0040793,0.012638,0.32,0.47452,-0.002,0.0015,0.0025,0.012264
0.0040793,0.012638,0.32,0.47452,-0.002,0.002,0.0025,0.010224
0.0040793,0.012638,0.32,0.47452,-0.002,0.002,0.003,0.0091632
0.0040793,0.012638,0.32,0.47452,-0.002,0.0025,0.0025,0.0093194
0.0040793,0.012638,0.32,0.47452,-0.002,0.0025,0.003,0.0083879
0.0040793,0.012638,0.32,0.47452,-0.002,0.0025,0.0035,0.0062129
0.0040793,0.012638,0.32,0.47452,-0.002,0.0025,-0.001,0.0038252
0.0040793,0.012638,0.32,0.47452,0.003,0.003,-0.0025,0.01023
0.0040793,0.012638,0.32,0.47452,0.003,0.003,-0.002,0.0091735
0.0040793,0.012638,0.32,0.47452,0.003,0.0035,-0.0025,0.012267
0.0040793,0.012638,0.32,0.47452,0.003,0.004,-0.0025,0.014055
0.0040793,0.012638,0.32,0.47452,-0.0015,0.002,0.0025,0.0076433
0.0040793,0.012638,0.32,0.47452,-0.0015,0.0025,0.0025,0.0070179
0.0040793,0.012638,0.32,0.47452,-0.0015,0.0025,0.003,0.0062183
0.0040793,0.012638,0.32,0.47452,-0.0015,0.003,0.0025,0.0076457
0.0040793,0.012638,0.32,0.47452,-0.001,0.002,0.0025,0.0048039
0.0040793,0.012638,0.32,0.47452,-0.001,0.0025,0.0025,0.0044615
0.0040793,0.012638,0.32,0.47452,-0.001,0.0025,0.003,0.0038305
0.0040793,0.012638,0.32,0.47452,-0.001,0.003,0.0025,0.0048119
0.0040793,0.012638,0.32,0.47452,-0.0005,0.0025,0.0025,0.0024832
0.0040793,0.012638,0.32,0.47452,0,0.0025,0.0025,0.0017565
0.0033636,0.011125,0.3,0.4749,0.0025,-0.005,-0.0025,0.015324
0.0033636,0.011125,0.3,0.4749,0.0025,-0.0045,-0.0025,0.01505
0.0033636,0.011125,0.3,0.4749,0.0025,-0.004,-0.0025,0.014049
0.0033636,0.011125,0.3,0.4749,0.0025,-0.004,-0.002,0.012705
0.0033636,0.011125,0.3,0.4749,0.0025,-0.0035,-0.0025,0.012146
0.0033636,0.011125,0.3,0.4749,0.0025,-0.0035,-0.002,0.010916
0.0033636,0.011125,0.3,0.4749,0.0025,-0.0035,-0.0015,0.0080752
0.0033636,0.011125,0.3,0.4749,0.0025,0.002,0.0025,0.010004
0.0033636,0.011125,0.3,0.4749,0.0025,0.002,0.003,0.0090123
0.0033636,0.011125,0.3,0.4749,-0.0025,0.002,-0.0015,0.0067151
0.0033636,0.011125,0.3,0.4749,-0.0025,0.002,-0.001,0.0041782
0.0033636,0.011125,0.3,0.4749,0.0025,0.0025,-0.0025,0.0090574
0.0033636,0.011125,0.3,0.4749,0.0025,0.0025,-0.002,0.0081849
0.0033636,0.011125,0.3,0.4749,-0.0025,0.0025,-0.0015,0.0061587
0.0033636,0.011125,0.3,0.4749,-0.0025,0.0025,-0.001,0.0038745
0.0033636,0.011125,0.3,0.4749,-0.0025,0.0025,-0.0005,0.0021253
0.0033636,0.011125,0.3,0.4749,-0.0025,0.0025,0,0.0014622
0.0033636,0.011125,0.3,0.4749,0.0025,0.003,-0.0025,0.0099944
